record_id,year,session_type,quarter,date,player_id,course_id,time_seconds
R003019,4,practice,4,2024/12/15,P18,C3,108.361
R003020,4,practice,4,2024/12/15,P18,C4,90.881
R003021,4,practice,4,2024/12/15,P18,C5,67.299
R003022,4,practice,4,2024/12/15,P18,C6,102.704
R003023,4,practice,4,2024/12/15,P18,C7,133.705
R003024,4,practice,4,2024/12/15,P18,C8,117.819
R003025,4,practice,4,2024/12/15,P19,C1,80.975
R003026,4,practice,4,2024/12/15,P19,C2,104.595
R003027,4,practice,4,2024/12/15,P19,C3,127.306
R003028,4,practice,4,2024/12/15,P19,C4,101.267
R003029,4,practice,4,2024/12/15,P19,C5,71.979
R003030,4,practice,4,2024/12/15,P19,C6,114.823
R003031,4,practice,4,2024/12/15,P19,C7,142.407
R003032,4,practice,4,2024/12/15,P19,C8,131.226
R003033,4,practice,4,2024/12/15,P20,C1,80.938
R003034,4,practice,4,2024/12/15,P20,C2,105.707
R003035,4,practice,4,2024/12/15,P20,C3,120.101
R003036,4,practice,4,2024/12/15,P20,C4,98.565
R003037,4,practice,4,2024/12/15,P20,C5,72.951
R003038,4,practice,4,2024/12/15,P20,C6,111.471
R003039,4,practice,4,2024/12/15,P20,C7,145.002
R003040,4,practice,4,2024/12/15,P20,C8,128.816
R003041,4,tournament,,2024/11/3,P01,C1,88.029
R003042,4,tournament,,2024/11/3,P01,C2,111.576
R003043,4,tournament,,2024/11/3,P01,C3,117.447
R003044,4,tournament,,2024/11/3,P01,C4,101.182
R003045,4,tournament,,2024/11/3,P01,C5,79.087
R003046,4,tournament,,2024/11/3,P01,C6,118.638
R003047,4,tournament,,2024/11/3,P01,C7,154.294
R003048,4,tournament,,2024/11/3,P01,C8,137.608
R003049,4,tournament,,2024/11/3,P02,C1,80.258
R003050,4,tournament,,2024/11/3,P02,C2,102.738
R003051,4,tournament,,2024/11/3,P02,C3,118.799
R003052,4,tournament,,2024/11/3,P02,C4,94.923
R003053,4,tournament,,2024/11/3,P02,C5,71.864
R003054,4,tournament,,2024/11/3,P02,C6,109.88
R003055,4,tournament,,2024/11/3,P02,C7,143.585
R003056,4,tournament,,2024/11/3,P02,C8,124.299
R003057,4,tournament,,2024/11/3,P03,C1,77.219
R003058,4,tournament,,2024/11/3,P03,C2,102.999
R003059,4,tournament,,2024/11/3,P03,C3,123.379
R003060,4,tournament,,2024/11/3,P03,C4,99.324
R003061,4,tournament,,2024/11/3,P03,C5,69.637
R003062,4,tournament,,2024/11/3,P03,C6,107.833
R003063,4,tournament,,2024/11/3,P03,C7,148.685
R003064,4,tournament,,2024/11/3,P03,C8,131.025
R003065,4,tournament,,2024/11/3,P04,C1,78.19
R003066,4,tournament,,2024/11/3,P04,C2,101.853
R003067,4,tournament,,2024/11/3,P04,C3,123.156
R003068,4,tournament,,2024/11/3,P04,C4,93.379
R003069,4,tournament,,2024/11/3,P04,C5,70.478
R003070,4,tournament,,2024/11/3,P04,C6,107.546
R003071,4,tournament,,2024/11/3,P04,C7,142.156
R003072,4,tournament,,2024/11/3,P04,C8,123.08
R003073,4,tournament,,2024/11/3,P05,C1,79.129
R003074,4,tournament,,2024/11/3,P05,C2,103.198
R003075,4,tournament,,2024/11/3,P05,C3,123.555
R003076,4,tournament,,2024/11/3,P05,C4,99.731
R003077,4,tournament,,2024/11/3,P05,C5,74.433
R003078,4,tournament,,2024/11/3,P05,C6,112.859
R003079,4,tournament,,2024/11/3,P05,C7,141.921
R003080,4,tournament,,2024/11/3,P05,C8,131.14
R003081,4,tournament,,2024/11/3,P06,C1,79.14
R003082,4,tournament,,2024/11/3,P06,C2,101.778
R003083,4,tournament,,2024/11/3,P06,C3,117.28
R003084,4,tournament,,2024/11/3,P06,C4,93.973
R003085,4,tournament,,2024/11/3,P06,C5,71.194
R003086,4,tournament,,2024/11/3,P06,C6,108.899
R003087,4,tournament,,2024/11/3,P06,C7,141.834
R003088,4,tournament,,2024/11/3,P06,C8,125.88
R003089,4,tournament,,2024/11/3,P07,C1,80.366
R003090,4,tournament,,2024/11/3,P07,C2,103.522
R003091,4,tournament,,2024/11/3,P07,C3,117.235
R003092,4,tournament,,2024/11/3,P07,C4,97.507
R003093,4,tournament,,2024/11/3,P07,C5,72.283
R003094,4,tournament,,2024/11/3,P07,C6,109.608
R003095,4,tournament,,2024/11/3,P07,C7,143.048
R003096,4,tournament,,2024/11/3,P07,C8,126.689
R003097,4,tournament,,2024/11/3,P08,C1,81.71
R003098,4,tournament,,2024/11/3,P08,C2,110.206
R003099,4,tournament,,2024/11/3,P08,C3,120.394
R003100,4,tournament,,2024/11/3,P08,C4,99.359
R003101,4,tournament,,2024/11/3,P08,C5,74.412
R003102,4,tournament,,2024/11/3,P08,C6,113.243
R003103,4,tournament,,2024/11/3,P08,C7,146.433
R003104,4,tournament,,2024/11/3,P08,C8,129.502
R003105,4,tournament,,2024/11/3,P09,C1,74.335
R003106,4,tournament,,2024/11/3,P09,C2,97.731
R003107,4,tournament,,2024/11/3,P09,C3,108.425
R003108,4,tournament,,2024/11/3,P09,C4,90.755
R003109,4,tournament,,2024/11/3,P09,C5,66.818
R003110,4,tournament,,2024/11/3,P09,C6,102.516
R003111,4,tournament,,2024/11/3,P09,C7,135.971
R003112,4,tournament,,2024/11/3,P09,C8,118.309
R003113,4,tournament,,2024/11/3,P10,C1,75.565
R003114,4,tournament,,2024/11/3,P10,C2,102.014
R003115,4,tournament,,2024/11/3,P10,C3,121.658
R003116,4,tournament,,2024/11/3,P10,C4,89.343
R003117,4,tournament,,2024/11/3,P10,C5,67.911
R003118,4,tournament,,2024/11/3,P10,C6,102.547
R003119,4,tournament,,2024/11/3,P10,C7,132.371
R003120,4,tournament,,2024/11/3,P10,C8,117.027
R003121,4,tournament,,2024/11/3,P11,C1,80.89
R003122,4,tournament,,2024/11/3,P11,C2,105.865
R003123,4,tournament,,2024/11/3,P11,C3,119.723
R003124,4,tournament,,2024/11/3,P11,C4,97.765
R003125,4,tournament,,2024/11/3,P11,C5,72.168
R003126,4,tournament,,2024/11/3,P11,C6,111.452
R003127,4,tournament,,2024/11/3,P11,C7,144.848
R003128,4,tournament,,2024/11/3,P11,C8,128.862
R003129,4,tournament,,2024/11/3,P12,C1,86.635
R003130,4,tournament,,2024/11/3,P12,C2,106.902
R003131,4,tournament,,2024/11/3,P12,C3,119.724
R003132,4,tournament,,2024/11/3,P12,C4,96.314
R003133,4,tournament,,2024/11/3,P12,C5,73.168
R003134,4,tournament,,2024/11/3,P12,C6,113.869
R003135,4,tournament,,2024/11/3,P12,C7,144.212
R003136,4,tournament,,2024/11/3,P12,C8,133.322
R003137,4,tournament,,2024/11/3,P13,C1,81.876
R003138,4,tournament,,2024/11/3,P13,C2,105.522
R003139,4,tournament,,2024/11/3,P13,C3,120.304
R003140,4,tournament,,2024/11/3,P13,C4,97.708
R003141,4,tournament,,2024/11/3,P13,C5,73.088
R003142,4,tournament,,2024/11/3,P13,C6,112.087
R003143,4,tournament,,2024/11/3,P13,C7,146.466
R003144,4,tournament,,2024/11/3,P13,C8,134.185
R003145,4,tournament,,2024/11/3,P14,C1,80.487
R003146,4,tournament,,2024/11/3,P14,C2,105.302
R003147,4,tournament,,2024/11/3,P14,C3,119.415
R003148,4,tournament,,2024/11/3,P14,C4,98.266
R003149,4,tournament,,2024/11/3,P14,C5,72.506
R003150,4,tournament,,2024/11/3,P14,C6,111.015
R003151,4,tournament,,2024/11/3,P14,C7,144.874
R003152,4,tournament,,2024/11/3,P14,C8,128.481
R003153,4,tournament,,2024/11/3,P15,C1,74.168
R003154,4,tournament,,2024/11/3,P15,C2,97.005
R003155,4,tournament,,2024/11/3,P15,C3,111.956
R003156,4,tournament,,2024/11/3,P15,C4,89.902
R003157,4,tournament,,2024/11/3,P15,C5,66.475
R003158,4,tournament,,2024/11/3,P15,C6,102.227
R003159,4,tournament,,2024/11/3,P15,C7,135.591
R003160,4,tournament,,2024/11/3,P15,C8,120.47
R003161,4,tournament,,2024/11/3,P16,C1,75.132
R003162,4,tournament,,2024/11/3,P16,C2,103.561
R003163,4,tournament,,2024/11/3,P16,C3,111.36
R003164,4,tournament,,2024/11/3,P16,C4,93.798
R003165,4,tournament,,2024/11/3,P16,C5,65.218
R003166,4,tournament,,2024/11/3,P16,C6,110.351
R003167,4,tournament,,2024/11/3,P16,C7,134.945
R003168,4,tournament,,2024/11/3,P16,C8,120.98
R003169,4,tournament,,2024/11/3,P17,C1,82.201
R003170,4,tournament,,2024/11/3,P17,C2,107.56
R003171,4,tournament,,2024/11/3,P17,C3,121.572
R003172,4,tournament,,2024/11/3,P17,C4,101.213
R003173,4,tournament,,2024/11/3,P17,C5,74.542
R003174,4,tournament,,2024/11/3,P17,C6,114.486
R003175,4,tournament,,2024/11/3,P17,C7,148.094
R003176,4,tournament,,2024/11/3,P17,C8,132.809
R003177,4,tournament,,2024/11/3,P18,C1,73.607
R003178,4,tournament,,2024/11/3,P18,C2,96.965
R003179,4,tournament,,2024/11/3,P18,C3,108.015
R003180,4,tournament,,2024/11/3,P18,C4,90.179
R003181,4,tournament,,2024/11/3,P18,C5,66.334
R003182,4,tournament,,2024/11/3,P18,C6,104.037
R003183,4,tournament,,2024/11/3,P18,C7,132.857
R003184,4,tournament,,2024/11/3,P18,C8,117.92
R003185,4,tournament,,2024/11/3,P19,C1,85.582
R003186,4,tournament,,2024/11/3,P19,C2,103.268
R003187,4,tournament,,2024/11/3,P19,C3,126.163
R003188,4,tournament,,2024/11/3,P19,C4,96.902
R003189,4,tournament,,2024/11/3,P19,C5,73.735
R003190,4,tournament,,2024/11/3,P19,C6,114.928
R003191,4,tournament,,2024/11/3,P19,C7,148.538
R003192,4,tournament,,2024/11/3,P19,C8,131.943
R003193,4,tournament,,2024/11/3,P20,C1,81.729
R003194,4,tournament,,2024/11/3,P20,C2,106.883
R003195,4,tournament,,2024/11/3,P20,C3,121.643
R003196,4,tournament,,2024/11/3,P20,C4,98.839
R003197,4,tournament,,2024/11/3,P20,C5,73.604
R003198,4,tournament,,2024/11/3,P20,C6,114.463
R003199,4,tournament,,2024/11/3,P20,C7,146.247
R003200,4,tournament,,2024/11/3,P20,C8,127.484
R003201,5,practice,1,2025/3/15,P01,C1,75.614
R003202,5,practice,1,2025/3/15,P01,C2,105.058
R003203,5,practice,1,2025/3/15,P01,C3,111.415
R003204,5,practice,1,2025/3/15,P01,C4,92.893
R003205,5,practice,1,2025/3/15,P01,C5,72.428
R003206,5,practice,1,2025/3/15,P01,C6,104.089
R003207,5,practice,1,2025/3/15,P01,C7,136.717
R003208,5,practice,1,2025/3/15,P01,C8,121.935
R003209,5,practice,1,2025/3/15,P02,C1,78.415
R003210,5,practice,1,2025/3/15,P02,C2,102.363
R003211,5,practice,1,2025/3/15,P02,C3,118.327
R003212,5,practice,1,2025/3/15,P02,C4,94.687
R003213,5,practice,1,2025/3/15,P02,C5,71.677
R003214,5,practice,1,2025/3/15,P02,C6,109.528
R003215,5,practice,1,2025/3/15,P02,C7,142.315
R003216,5,practice,1,2025/3/15,P02,C8,123.696
R003217,5,practice,1,2025/3/15,P03,C1,80.675
R003218,5,practice,1,2025/3/15,P03,C2,102.69
R003219,5,practice,1,2025/3/15,P03,C3,124.274
R003220,5,practice,1,2025/3/15,P03,C4,95.926
R003221,5,practice,1,2025/3/15,P03,C5,74.173
R003222,5,practice,1,2025/3/15,P03,C6,108.014
R003223,5,practice,1,2025/3/15,P03,C7,139.455
R003224,5,practice,1,2025/3/15,P03,C8,123.422
R003225,5,practice,1,2025/3/15,P04,C1,74.796
R003226,5,practice,1,2025/3/15,P04,C2,99.795
R003227,5,practice,1,2025/3/15,P04,C3,113.795
R003228,5,practice,1,2025/3/15,P04,C4,92.626
R003229,5,practice,1,2025/3/15,P04,C5,67.111
R003230,5,practice,1,2025/3/15,P04,C6,105.394
R003231,5,practice,1,2025/3/15,P04,C7,136.888
R003232,5,practice,1,2025/3/15,P04,C8,119.978
R003233,5,practice,1,2025/3/15,P05,C1,80.125
R003234,5,practice,1,2025/3/15,P05,C2,102.584
R003235,5,practice,1,2025/3/15,P05,C3,126.371
R003236,5,practice,1,2025/3/15,P05,C4,93.707
R003237,5,practice,1,2025/3/15,P05,C5,69.943
R003238,5,practice,1,2025/3/15,P05,C6,112.142
R003239,5,practice,1,2025/3/15,P05,C7,149.095
R003240,5,practice,1,2025/3/15,P05,C8,123.411
R003241,5,practice,1,2025/3/15,P06,C1,78.026
R003242,5,practice,1,2025/3/15,P06,C2,101.817
R003243,5,practice,1,2025/3/15,P06,C3,117.541
R003244,5,practice,1,2025/3/15,P06,C4,94.187
R003245,5,practice,1,2025/3/15,P06,C5,70.879
R003246,5,practice,1,2025/3/15,P06,C6,108.765
R003247,5,practice,1,2025/3/15,P06,C7,142.273
R003248,5,practice,1,2025/3/15,P06,C8,123.395
R003249,5,practice,1,2025/3/15,P07,C1,76.94
R003250,5,practice,1,2025/3/15,P07,C2,102.446
R003251,5,practice,1,2025/3/15,P07,C3,126.086
R003252,5,practice,1,2025/3/15,P07,C4,93.586
R003253,5,practice,1,2025/3/15,P07,C5,71.043
R003254,5,practice,1,2025/3/15,P07,C6,108.174
R003255,5,practice,1,2025/3/15,P07,C7,147.529
R003256,5,practice,1,2025/3/15,P07,C8,123.609
R003257,5,practice,1,2025/3/15,P08,C1,80.456
R003258,5,practice,1,2025/3/15,P08,C2,109.755
R003259,5,practice,1,2025/3/15,P08,C3,120.829
R003260,5,practice,1,2025/3/15,P08,C4,97.392
R003261,5,practice,1,2025/3/15,P08,C5,73.43
R003262,5,practice,1,2025/3/15,P08,C6,112.253
R003263,5,practice,1,2025/3/15,P08,C7,146.426
R003264,5,practice,1,2025/3/15,P08,C8,130.2
R003265,5,practice,1,2025/3/15,P09,C1,72.446
R003266,5,practice,1,2025/3/15,P09,C2,97.443
R003267,5,practice,1,2025/3/15,P09,C3,118.641
R003268,5,practice,1,2025/3/15,P09,C4,89.437
R003269,5,practice,1,2025/3/15,P09,C5,66.386
R003270,5,practice,1,2025/3/15,P09,C6,101.759
R003271,5,practice,1,2025/3/15,P09,C7,132.969
R003272,5,practice,1,2025/3/15,P09,C8,117.622
R003273,5,practice,1,2025/3/15,P10,C1,72.154
R003274,5,practice,1,2025/3/15,P10,C2,96.367
R003275,5,practice,1,2025/3/15,P10,C3,107.764
R003276,5,practice,1,2025/3/15,P10,C4,89.332
R003277,5,practice,1,2025/3/15,P10,C5,65.808
R003278,5,practice,1,2025/3/15,P10,C6,101.315
R003279,5,practice,1,2025/3/15,P10,C7,134.49
R003280,5,practice,1,2025/3/15,P10,C8,116.678
R003281,5,practice,1,2025/3/15,P11,C1,79.216
R003282,5,practice,1,2025/3/15,P11,C2,106.148
R003283,5,practice,1,2025/3/15,P11,C3,120.055
R003284,5,practice,1,2025/3/15,P11,C4,97.442
R003285,5,practice,1,2025/3/15,P11,C5,72.125
R003286,5,practice,1,2025/3/15,P11,C6,111.662
R003287,5,practice,1,2025/3/15,P11,C7,146.376
R003288,5,practice,1,2025/3/15,P11,C8,128.913
R003289,5,practice,1,2025/3/15,P12,C1,78.681
R003290,5,practice,1,2025/3/15,P12,C2,106.71
R003291,5,practice,1,2025/3/15,P12,C3,116.242
R003292,5,practice,1,2025/3/15,P12,C4,94.745
R003293,5,practice,1,2025/3/15,P12,C5,70.866
R003294,5,practice,1,2025/3/15,P12,C6,112.833
R003295,5,practice,1,2025/3/15,P12,C7,139.016
R003296,5,practice,1,2025/3/15,P12,C8,122.461
R003297,5,practice,1,2025/3/15,P13,C1,78.783
R003298,5,practice,1,2025/3/15,P13,C2,102.227
R003299,5,practice,1,2025/3/15,P13,C3,118.492
R003300,5,practice,1,2025/3/15,P13,C4,94.587
R003301,5,practice,1,2025/3/15,P13,C5,71.795
R003302,5,practice,1,2025/3/15,P13,C6,109.553
R003303,5,practice,1,2025/3/15,P13,C7,143.161
R003304,5,practice,1,2025/3/15,P13,C8,123.897
R003305,5,practice,1,2025/3/15,P14,C1,80.318
R003306,5,practice,1,2025/3/15,P14,C2,106.104
R003307,5,practice,1,2025/3/15,P14,C3,120.917
R003308,5,practice,1,2025/3/15,P14,C4,99.136
R003309,5,practice,1,2025/3/15,P14,C5,74.319
R003310,5,practice,1,2025/3/15,P14,C6,113.193
R003311,5,practice,1,2025/3/15,P14,C7,146.768
R003312,5,practice,1,2025/3/15,P14,C8,128.169
R003313,5,practice,1,2025/3/15,P15,C1,71.722
R003314,5,practice,1,2025/3/15,P15,C2,96.308
R003315,5,practice,1,2025/3/15,P15,C3,107.34
R003316,5,practice,1,2025/3/15,P15,C4,88.773
R003317,5,practice,1,2025/3/15,P15,C5,65.709
R003318,5,practice,1,2025/3/15,P15,C6,101.233
R003319,5,practice,1,2025/3/15,P15,C7,132.473
R003320,5,practice,1,2025/3/15,P15,C8,116.39
R003321,5,practice,1,2025/3/15,P16,C1,75.823
R003322,5,practice,1,2025/3/15,P16,C2,105.177
R003323,5,practice,1,2025/3/15,P16,C3,125.345
R003324,5,practice,1,2025/3/15,P16,C4,93.459
R003325,5,practice,1,2025/3/15,P16,C5,72.861
R003326,5,practice,1,2025/3/15,P16,C6,111.279
R003327,5,practice,1,2025/3/15,P16,C7,140.874
R003328,5,practice,1,2025/3/15,P16,C8,130.481
R003329,5,practice,1,2025/3/15,P17,C1,81.278
R003330,5,practice,1,2025/3/15,P17,C2,107.092
R003331,5,practice,1,2025/3/15,P17,C3,121.386
R003332,5,practice,1,2025/3/15,P17,C4,98.572
R003333,5,practice,1,2025/3/15,P17,C5,73.51
R003334,5,practice,1,2025/3/15,P17,C6,112.518
R003335,5,practice,1,2025/3/15,P17,C7,147.567
R003336,5,practice,1,2025/3/15,P17,C8,130.741
R003337,5,practice,1,2025/3/15,P18,C1,72.973
R003338,5,practice,1,2025/3/15,P18,C2,97.169
R003339,5,practice,1,2025/3/15,P18,C3,108.001
R003340,5,practice,1,2025/3/15,P18,C4,89.927
R003341,5,practice,1,2025/3/15,P18,C5,66.098
R003342,5,practice,1,2025/3/15,P18,C6,102.262
R003343,5,practice,1,2025/3/15,P18,C7,135.71
R003344,5,practice,1,2025/3/15,P18,C8,116.932
R003345,5,practice,1,2025/3/15,P19,C1,80.6
R003346,5,practice,1,2025/3/15,P19,C2,97.995
R003347,5,practice,1,2025/3/15,P19,C3,120.954
R003348,5,practice,1,2025/3/15,P19,C4,92.755
R003349,5,practice,1,2025/3/15,P19,C5,68.449
R003350,5,practice,1,2025/3/15,P19,C6,104.368
R003351,5,practice,1,2025/3/15,P19,C7,136.598
R003352,5,practice,1,2025/3/15,P19,C8,120.011
R003353,5,practice,1,2025/3/15,P20,C1,78.894
R003354,5,practice,1,2025/3/15,P20,C2,104.589
R003355,5,practice,1,2025/3/15,P20,C3,118.745
R003356,5,practice,1,2025/3/15,P20,C4,96.553
R003357,5,practice,1,2025/3/15,P20,C5,71.823
R003358,5,practice,1,2025/3/15,P20,C6,110.553
R003359,5,practice,1,2025/3/15,P20,C7,143.77
R003360,5,practice,1,2025/3/15,P20,C8,124.107
R003361,5,practice,2,2025/6/15,P01,C1,81.87
R003362,5,practice,2,2025/6/15,P01,C2,99.363
R003363,5,practice,2,2025/6/15,P01,C3,112.541
R003364,5,practice,2,2025/6/15,P01,C4,96.492
R003365,5,practice,2,2025/6/15,P01,C5,69.512
R003366,5,practice,2,2025/6/15,P01,C6,112.793
R003367,5,practice,2,2025/6/15,P01,C7,146.257
R003368,5,practice,2,2025/6/15,P01,C8,130.731
R003369,5,practice,2,2025/6/15,P02,C1,78.267
R003370,5,practice,2,2025/6/15,P02,C2,101.064
R003371,5,practice,2,2025/6/15,P02,C3,117.513
R003372,5,practice,2,2025/6/15,P02,C4,94.17
R003373,5,practice,2,2025/6/15,P02,C5,71.142
R003374,5,practice,2,2025/6/15,P02,C6,110.341
R003375,5,practice,2,2025/6/15,P02,C7,142.066
R003376,5,practice,2,2025/6/15,P02,C8,123.305
R003377,5,practice,2,2025/6/15,P03,C1,80.922
R003378,5,practice,2,2025/6/15,P03,C2,101.369
R003379,5,practice,2,2025/6/15,P03,C3,113.026
R003380,5,practice,2,2025/6/15,P03,C4,99.403
R003381,5,practice,2,2025/6/15,P03,C5,73.582
R003382,5,practice,2,2025/6/15,P03,C6,112.18
R003383,5,practice,2,2025/6/15,P03,C7,147.511
R003384,5,practice,2,2025/6/15,P03,C8,128.145
R003385,5,practice,2,2025/6/15,P04,C1,78.351
R003386,5,practice,2,2025/6/15,P04,C2,103.189
R003387,5,practice,2,2025/6/15,P04,C3,117.536
R003388,5,practice,2,2025/6/15,P04,C4,94.946
R003389,5,practice,2,2025/6/15,P04,C5,68.798
R003390,5,practice,2,2025/6/15,P04,C6,113.346
R003391,5,practice,2,2025/6/15,P04,C7,138.646
R003392,5,practice,2,2025/6/15,P04,C8,124.462
R003393,5,practice,2,2025/6/15,P05,C1,85.411
R003394,5,practice,2,2025/6/15,P05,C2,109.86
R003395,5,practice,2,2025/6/15,P05,C3,126.371
R003396,5,practice,2,2025/6/15,P05,C4,97.171
R003397,5,practice,2,2025/6/15,P05,C5,73.02
R003398,5,practice,2,2025/6/15,P05,C6,113.555
R003399,5,practice,2,2025/6/15,P05,C7,142.551
R003400,5,practice,2,2025/6/15,P05,C8,133.015
R003401,5,practice,2,2025/6/15,P06,C1,77.602
R003402,5,practice,2,2025/6/15,P06,C2,101.116
R003403,5,practice,2,2025/6/15,P06,C3,118.066
R003404,5,practice,2,2025/6/15,P06,C4,94.833
R003405,5,practice,2,2025/6/15,P06,C5,71.245
R003406,5,practice,2,2025/6/15,P06,C6,108.194
R003407,5,practice,2,2025/6/15,P06,C7,141.738
R003408,5,practice,2,2025/6/15,P06,C8,122.477
R003409,5,practice,2,2025/6/15,P07,C1,81.237
R003410,5,practice,2,2025/6/15,P07,C2,106.277
R003411,5,practice,2,2025/6/15,P07,C3,128.126
R003412,5,practice,2,2025/6/15,P07,C4,97.539
R003413,5,practice,2,2025/6/15,P07,C5,77.222
R003414,5,practice,2,2025/6/15,P07,C6,116.336
R003415,5,practice,2,2025/6/15,P07,C7,146.651
R003416,5,practice,2,2025/6/15,P07,C8,132.508
R003417,5,practice,2,2025/6/15,P08,C1,79.492
R003418,5,practice,2,2025/6/15,P08,C2,105.66
R003419,5,practice,2,2025/6/15,P08,C3,120.342
R003420,5,practice,2,2025/6/15,P08,C4,100.441
R003421,5,practice,2,2025/6/15,P08,C5,74.516
R003422,5,practice,2,2025/6/15,P08,C6,111.805
R003423,5,practice,2,2025/6/15,P08,C7,145.612
R003424,5,practice,2,2025/6/15,P08,C8,129.656
R003425,5,practice,2,2025/6/15,P09,C1,75.312
R003426,5,practice,2,2025/6/15,P09,C2,97.613
R003427,5,practice,2,2025/6/15,P09,C3,108.257
R003428,5,practice,2,2025/6/15,P09,C4,90.22
R003429,5,practice,2,2025/6/15,P09,C5,66.842
R003430,5,practice,2,2025/6/15,P09,C6,102.335
R003431,5,practice,2,2025/6/15,P09,C7,140.68
R003432,5,practice,2,2025/6/15,P09,C8,117.677
R003433,5,practice,2,2025/6/15,P10,C1,74.302
R003434,5,practice,2,2025/6/15,P10,C2,96.176
R003435,5,practice,2,2025/6/15,P10,C3,111.53
R003436,5,practice,2,2025/6/15,P10,C4,89.318
R003437,5,practice,2,2025/6/15,P10,C5,66.535
R003438,5,practice,2,2025/6/15,P10,C6,101.49
R003439,5,practice,2,2025/6/15,P10,C7,132.327
R003440,5,practice,2,2025/6/15,P10,C8,116.712
R003441,5,practice,2,2025/6/15,P11,C1,80.904
R003442,5,practice,2,2025/6/15,P11,C2,106.46
R003443,5,practice,2,2025/6/15,P11,C3,119.81
R003444,5,practice,2,2025/6/15,P11,C4,98.252
R003445,5,practice,2,2025/6/15,P11,C5,73.62
R003446,5,practice,2,2025/6/15,P11,C6,113.375
R003447,5,practice,2,2025/6/15,P11,C7,146.63
R003448,5,practice,2,2025/6/15,P11,C8,133.28
R003449,5,practice,2,2025/6/15,P12,C1,80.624
R003450,5,practice,2,2025/6/15,P12,C2,104.708
R003451,5,practice,2,2025/6/15,P12,C3,120.298
R003452,5,practice,2,2025/6/15,P12,C4,96.603
R003453,5,practice,2,2025/6/15,P12,C5,74.008
R003454,5,practice,2,2025/6/15,P12,C6,116.139
R003455,5,practice,2,2025/6/15,P12,C7,149.619
R003456,5,practice,2,2025/6/15,P12,C8,125.653
R003457,5,practice,2,2025/6/15,P13,C1,78.113
R003458,5,practice,2,2025/6/15,P13,C2,101.402
R003459,5,practice,2,2025/6/15,P13,C3,117.385
R003460,5,practice,2,2025/6/15,P13,C4,94.041
R003461,5,practice,2,2025/6/15,P13,C5,71.195
R003462,5,practice,2,2025/6/15,P13,C6,108.654
R003463,5,practice,2,2025/6/15,P13,C7,141.831
R003464,5,practice,2,2025/6/15,P13,C8,123.444
R003465,5,practice,2,2025/6/15,P14,C1,79.601
R003466,5,practice,2,2025/6/15,P14,C2,109.248
R003467,5,practice,2,2025/6/15,P14,C3,120.114
R003468,5,practice,2,2025/6/15,P14,C4,97.715
R003469,5,practice,2,2025/6/15,P14,C5,73.034
R003470,5,practice,2,2025/6/15,P14,C6,111.363
R003471,5,practice,2,2025/6/15,P14,C7,146.485
R003472,5,practice,2,2025/6/15,P14,C8,129.779
R003473,5,practice,2,2025/6/15,P15,C1,71.83
R003474,5,practice,2,2025/6/15,P15,C2,96.119
R003475,5,practice,2,2025/6/15,P15,C3,107.019
R003476,5,practice,2,2025/6/15,P15,C4,88.97
R003477,5,practice,2,2025/6/15,P15,C5,65.18
R003478,5,practice,2,2025/6/15,P15,C6,101.064
R003479,5,practice,2,2025/6/15,P15,C7,131.404
R003480,5,practice,2,2025/6/15,P15,C8,116.733
R003481,5,practice,2,2025/6/15,P16,C1,75.065
R003482,5,practice,2,2025/6/15,P16,C2,99.768
R003483,5,practice,2,2025/6/15,P16,C3,114.844
R003484,5,practice,2,2025/6/15,P16,C4,93.56
R003485,5,practice,2,2025/6/15,P16,C5,67.299
R003486,5,practice,2,2025/6/15,P16,C6,107.865
R003487,5,practice,2,2025/6/15,P16,C7,142.857
R003488,5,practice,2,2025/6/15,P16,C8,120.822
R003489,5,practice,2,2025/6/15,P17,C1,79.408
R003490,5,practice,2,2025/6/15,P17,C2,104.455
R003491,5,practice,2,2025/6/15,P17,C3,120.051
R003492,5,practice,2,2025/6/15,P17,C4,97.688
R003493,5,practice,2,2025/6/15,P17,C5,71.556
R003494,5,practice,2,2025/6/15,P17,C6,111.226
R003495,5,practice,2,2025/6/15,P17,C7,144.681
R003496,5,practice,2,2025/6/15,P17,C8,128.305
R003497,5,practice,2,2025/6/15,P18,C1,74.805
R003498,5,practice,2,2025/6/15,P18,C2,96.652
R003499,5,practice,2,2025/6/15,P18,C3,107.232
R003500,5,practice,2,2025/6/15,P18,C4,89.726
R003501,5,practice,2,2025/6/15,P18,C5,71.268
R003502,5,practice,2,2025/6/15,P18,C6,104.676
R003503,5,practice,2,2025/6/15,P18,C7,132.709
R003504,5,practice,2,2025/6/15,P18,C8,117.691
R003505,5,practice,2,2025/6/15,P19,C1,77.013
R003506,5,practice,2,2025/6/15,P19,C2,106.517
R003507,5,practice,2,2025/6/15,P19,C3,121.938
R003508,5,practice,2,2025/6/15,P19,C4,98.644
R003509,5,practice,2,2025/6/15,P19,C5,75.765
R003510,5,practice,2,2025/6/15,P19,C6,108.718
R003511,5,practice,2,2025/6/15,P19,C7,146.384
R003512,5,practice,2,2025/6/15,P19,C8,129.737
R003513,5,practice,2,2025/6/15,P20,C1,79.273
R003514,5,practice,2,2025/6/15,P20,C2,105.344
R003515,5,practice,2,2025/6/15,P20,C3,119.218
R003516,5,practice,2,2025/6/15,P20,C4,98.059
